KEY	KEY_ALT	GBIF	SRANK	RANK	SCI_NAME	ACC_NAME	OEN_NAME	HEN_NAME	AUTHOR	CLASS	MARINE	TERRESTIC	FRESHWATER	PROGRAM	GROUP	ARTIFCIAL	STATUS	BDY_LEN	BDY_SPAN	LNK_GBIF	LNK_IUCN	LNK_ITIS	LNK_WIKI	LNK_WORMS
EURING:1210	GBIF:9752617	9752617	S	SPECIES	Ardea alba	Ardea alba	Great Egret	Great Egret	Linnaeus, 1758	Aves	FALSE	TRUE	TRUE	Waterbird	Heron, Egrets, Stork, Bitter and Ibis	FALSE	LEAST-CONCERN	94	155	https://www.gbif.org/species/9752617	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22697043	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=554135	http://en.wikipedia.org/wiki/Great_egret	http://www.marinespecies.org/aphia.php?p=taxdetails&id=159381
EURING:1220	GBIF:9797180	9797180	S	SPECIES	Ardea cinerea	Ardea cinerea	Grey Heron	Grey Heron	Linnaeus, 1758	Aves	FALSE	FALSE	FALSE	Waterbird	Heron, Egrets, Stork, Bitter and Ibis	FALSE	LEAST-CONCERN	90-98	175-195	https://www.gbif.org/species/9797180	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22696993	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=174781	http://en.wikipedia.org/wiki/Grey_heron	http://www.marinespecies.org/aphia.php?p=taxdetails&id=212668
EURING:1240	GBIF:2480934	2480934	S	SPECIES	Ardea purpurea	Ardea purpurea	Purple Heron	Purple Heron	Linnaeus, 1766	Aves	FALSE	FALSE	FALSE	Waterbird	Heron, Egrets, Stork, Bitter and Ibis	FALSE	LEAST-CONCERN, NOT-EVALUATED	78-90	120-150	https://www.gbif.org/species/2480934	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22697031	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=174791	http://en.wikipedia.org/wiki/Purple_heron	http://www.marinespecies.org/aphia.php?p=taxdetails&id=212669
EURING:1310	GBIF:2481909	2481909	S	SPECIES	Ciconia nigra	Ciconia nigra	Black Stork	Black Stork	(Linnaeus, 1758)	Aves	FALSE	TRUE	FALSE	Waterbird	Heron, Egrets, Stork, Bitter and Ibis	FALSE	LEAST-CONCERN	95-100	144-155	https://www.gbif.org/species/2481909	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22697669	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=174909	http://en.wikipedia.org/wiki/Black_stork	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1488275
EURING:1340	GBIF:2481912	2481912	S	SPECIES	Ciconia ciconia	Ciconia ciconia	White Stork	White Stork	(Linnaeus, 1758)	Aves	FALSE	TRUE	TRUE	Waterbird	Heron, Egrets, Stork, Bitter and Ibis	FALSE	LEAST-CONCERN, ENDANGERED, CRITICALLY-ENDANGERED, NOT-EVALUATED	100-115	65-155	https://www.gbif.org/species/2481912	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22697691	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=174907	http://en.wikipedia.org/wiki/White_stork	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1037305
EURING:1360	GBIF:2480773	2480773	S	SPECIES	Plegadis falcinellus	Plegadis falcinellus	Glossy Ibis	Glossy Ibis	(Linnaeus, 1766)	Aves	FALSE	TRUE	TRUE	Terrestrial 	Heron, Egrets, Stork, Bitter and Ibis	FALSE	LEAST-CONCERN, NOT-EVALUATED	60	88	https://www.gbif.org/species/2480773	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22697422	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=174924	http://en.wikipedia.org/wiki/Glossy_ibis	http://www.marinespecies.org/aphia.php?p=taxdetails&id=158977
EURING:1420	GBIF:2480764	2480764	S	SPECIES	Threskiornis aethiopicus	Threskiornis aethiopicus	Sacred Ibis	African Sacred Ibis	(Latham, 1790)	Aves	FALSE	TRUE	TRUE	Terrestrial 	Heron, Egrets, Stork, Bitter and Ibis	FALSE	LEAST-CONCERN, NOT-EVALUATED	65-75	112-124	https://www.gbif.org/species/2480764	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22697510	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=174943	http://en.wikipedia.org/wiki/African_sacred_ibis	http://www.marinespecies.org/aphia.php?p=taxdetails&id=212673
EURING:1440	GBIF:2480801	2480801	S	SPECIES	Platalea leucorodia	Platalea leucorodia	Spoonbill	Eurasian Spoonbill	Linnaeus, 1758	Aves	TRUE	FALSE	FALSE	Waterbird	Spoonbill	FALSE	LEAST-CONCERN, CRITICALLY-ENDANGERED, NOT-EVALUATED	80-90	120-135	https://www.gbif.org/species/2480801	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22697555	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=174933	http://en.wikipedia.org/wiki/Eurasian_spoonbill	http://www.marinespecies.org/aphia.php?p=taxdetails&id=416678
GRM:1489	GBIF:2481102	2481102	G	GENUS	Phoenicopterus	Phoenicopterus	Flamingo sp.	Greater Flamingos	Linnaeus, 1758	Aves	FALSE	TRUE	TRUE	Waterbird	Flamingo	TRUE	NOT-EVALUATED			https://www.gbif.org/species/2481102	NA	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=174975	NA	http://www.marinespecies.org/aphia.php?p=taxdetails&id=206327
EURING:1520	GBIF:2498343	2498343	S	SPECIES	Cygnus olor	Cygnus olor	Mute Swan	Mute Swan	(Gmelin, 1789)	Aves	TRUE	TRUE	TRUE	Waterbird	Swan	FALSE	LEAST-CONCERN, NEAR-THREATENED	140-160	208-238	https://www.gbif.org/species/2498343	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22679839	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=174985	http://en.wikipedia.org/wiki/Mute_swan	http://www.marinespecies.org/aphia.php?p=taxdetails&id=159090
EURING:1530	GBIF:2498338	2498338	S	SPECIES	Cygnus columbianus	Cygnus columbianus	Tundra Swan	Tundra Swan	(Ord, 1815)	Aves	FALSE	FALSE	TRUE	Waterbird	Swan	FALSE	LEAST-CONCERN	120-147	168	https://www.gbif.org/species/2498338	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22679862	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=174987	http://en.wikipedia.org/wiki/Tundra_swan	http://www.marinespecies.org/aphia.php?p=taxdetails&id=159088
EURING:1540	GBIF:2498347	2498347	S	SPECIES	Cygnus cygnus	Cygnus cygnus	Whooper Swan	Whooper Swan	(Linnaeus, 1758)	Aves	FALSE	TRUE	TRUE	Waterbird	Swan	FALSE	LEAST-CONCERN, VULNERABLE	140-160	205-235	https://www.gbif.org/species/2498347	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22679856	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=174990	http://en.wikipedia.org/wiki/Whooper_swan	http://www.marinespecies.org/aphia.php?p=taxdetails&id=159089
EURING:1532	GBIF:6178421	6178421	S	SUBSPECIES	Cygnus columbianus bewickii	Cygnus columbianus bewickii	Bewick's Swan	Bewick's Swan	Yarrell, 1830	Aves	FALSE	FALSE	FALSE	Waterbird	Swan	FALSE	NOT-EVALUATED	115-127	170-195	https://www.gbif.org/species/6178421	NA	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=714735	NA	NA
EURING:1559	GBIF:2498334	2498334	G	GENUS	Cygnus	Cygnus	unidentified swan	Swans	Bechstein, 1803	Aves	FALSE	TRUE	TRUE	Waterbird	Swan	TRUE	NOT-EVALUATED			https://www.gbif.org/species/2498334	NA	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=174984	http://en.wikipedia.org/wiki/Swan	http://www.marinespecies.org/aphia.php?p=taxdetails&id=159087
EURING:1560	GBIF:2498034	2498034	S	SPECIES	Anser cygnoides	Anser cygnoides	Swan Goose	Swan Goose	(Linnaeus, 1758)	Aves	FALSE	TRUE	TRUE	Waterbird	Goose	FALSE	NOT-EVALUATED	81-94	160-185	https://www.gbif.org/species/2498034	NA	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175032	http://en.wikipedia.org/wiki/Swan_goose	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1037303
EURING:1630	GBIF:2498165	2498165	S	SPECIES	Anser caerulescens	Chen caerulescens	Snow Goose	Snow Goose	(Linnaeus, 1758)	Aves	FALSE	FALSE	TRUE	Waterbird	Goose	FALSE		65-80	132-165	https://www.gbif.org/species/2498165	NA	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175038	NA	NA
EURING:1570	GBIF:2498027	2498027	S	SPECIES	Anser fabalis	Anser fabalis	Bean Goose	Bean Goose	(Latham, 1787)	Aves	FALSE	TRUE	TRUE	Waterbird	Goose	FALSE	LEAST-CONCERN, NEAR-THREATENED, VULNERABLE, NOT-EVALUATED	66-88	147-175	https://www.gbif.org/species/2498027	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22679875	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175024	http://en.wikipedia.org/wiki/Taiga_bean_goose	http://www.marinespecies.org/aphia.php?p=taxdetails&id=416685
EURING:1580	GBIF:2498024	2498024	S	SPECIES	Anser brachyrhynchus	Anser brachyrhynchus	Pink-footed Goose	Pink-footed Goose	Baillon, 1834	Aves	TRUE	TRUE	TRUE	Waterbird	Goose	FALSE	LEAST-CONCERN	60-76	135-160	https://www.gbif.org/species/2498024	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22679872	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175036	http://en.wikipedia.org/wiki/Pink-footed_goose	http://www.marinespecies.org/aphia.php?p=taxdetails&id=416683
EURING:1590	GBIF:2498017	2498017	S	SPECIES	Anser albifrons	Anser albifrons	Greater White-fronted Goose	Greater White-fronted Goose	(Scopoli, 1769)	Aves	FALSE	TRUE	TRUE	Waterbird	Goose	FALSE	LEAST-CONCERN	65-78	130-165	https://www.gbif.org/species/2498017	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22679881	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175020	http://en.wikipedia.org/wiki/Greater_white-fronted_goose	http://www.marinespecies.org/aphia.php?p=taxdetails&id=159159
EURING:1600	GBIF:2498026	2498026	S	SPECIES	Anser erythropus	Anser erythropus	Lesser White-fronted Goose	Lesser White-fronted Goose	(Linnaeus, 1758)	Aves	FALSE	TRUE	TRUE	Waterbird	Goose	FALSE	VULNERABLE, CRITICALLY-ENDANGERED, NOT-EVALUATED	60	128	https://www.gbif.org/species/2498026	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22679886	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175033	http://en.wikipedia.org/wiki/Lesser_white-fronted_goose	http://www.marinespecies.org/aphia.php?p=taxdetails&id=416684
EURING:1610	GBIF:2498036	2498036	S	SPECIES	Anser anser	Anser anser	Greylag Goose	Greylag Goose	(Linnaeus, 1758)	Aves	FALSE	TRUE	TRUE	Waterbird	Goose	FALSE	LEAST-CONCERN	76-89	147-180	https://www.gbif.org/species/2498036	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22679889	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175028	http://en.wikipedia.org/wiki/Greylag_goose	http://www.marinespecies.org/aphia.php?p=taxdetails&id=416682
EURING:1620	GBIF:2498035	2498035	S	SPECIES	Anser indicus	Anser indicus	Bar-headed goose	Bar-headed Goose	(Latham, 1790)	Aves	FALSE	TRUE	TRUE	Waterbird	Goose	FALSE	LEAST-CONCERN, NOT-EVALUATED	68-78	140-160	https://www.gbif.org/species/2498035	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22679893	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175034	http://en.wikipedia.org/wiki/Bar-headed_goose	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1037301
EURING:1660	GBIF:5232437	5232437	S	SPECIES	Branta canadensis	Branta canadensis	Canada Goose	Canada Goose	(Linnaeus, 1758)	Aves	FALSE	TRUE	TRUE	Waterbird	Goose	FALSE	LEAST-CONCERN	90-110	150-180	https://www.gbif.org/species/5232437	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22679935	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=174999	http://en.wikipedia.org/wiki/Canada_goose	http://www.marinespecies.org/aphia.php?p=taxdetails&id=159176
EURING:1670	GBIF:5232464	5232464	S	SPECIES	Branta leucopsis	Branta leucopsis	Barnacle Goose	Barnacle Goose	(Bechstein, 1803)	Aves	FALSE	TRUE	TRUE	Waterbird	Goose	FALSE	LEAST-CONCERN	58-70	132-145	https://www.gbif.org/species/5232464	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22679943	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175014	http://en.wikipedia.org/wiki/Barnacle_goose	http://www.marinespecies.org/aphia.php?p=taxdetails&id=159177
EURING:1680	GBIF:5232446	5232446	S	SPECIES	Branta bernicla	Branta bernicla	Brent Goose	Brant	(Linnaeus, 1758)	Aves	TRUE	TRUE	TRUE	Waterbird	Goose	FALSE	LEAST-CONCERN	56-61	110-120	https://www.gbif.org/species/5232446	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22679946	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175011	http://en.wikipedia.org/wiki/Brant_%28goose%29	http://www.marinespecies.org/aphia.php?p=taxdetails&id=159175
EURING:1690	GBIF:5232451	5232451	S	SPECIES	Branta ruficollis	Branta ruficollis	Red-breasted Goose	Red-breasted Goose	(Pallas, 1769)	Aves	TRUE	TRUE	TRUE	Waterbird	Goose	FALSE	VULNERABLE, NOT-EVALUATED	54	126	https://www.gbif.org/species/5232451	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22679954	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175015	http://en.wikipedia.org/wiki/Red-breasted_goose	http://www.marinespecies.org/aphia.php?p=taxdetails&id=416687
EURING:1700	GBIF:2498252	2498252	S	SPECIES	Alopochen aegyptiaca	Alopochen aegyptiaca	Egyptian Goose	Egyptian Goose	(Linnaeus, 1766)	Aves	TRUE	TRUE	TRUE	Waterbird	Goose	FALSE	LEAST-CONCERN	63-73	110-130	https://www.gbif.org/species/2498252	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22679993	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175214	http://en.wikipedia.org/wiki/Egyptian_goose	http://www.marinespecies.org/aphia.php?p=taxdetails&id=416680
 EURING:1650	GBIF:2498162	2498162	S	SPECIES	Anser canagicus	Chen canagica	Emperor Goose 	Emperor Goose	(Sevastianov, 1802)	Aves	FALSE	FALSE	TRUE	Waterbird	Goose	FALSE		68.5	119	https://www.gbif.org/species/2498162	NA	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175042	NA	NA
GRM:1798		**NONE**	UI	**NONE**	Anser/Branta	**NONE**	unidentified goose	**NONE**		**NONE**	FALSE	FALSE	FALSE	Waterbird	Goose	TRUE								
EURING:1710	GBIF:2498015	2498015	S	SPECIES	Tadorna ferruginea	Tadorna ferruginea	Ruddy Shelduck	Ruddy Shelduck	(Pallas, 1764)	Aves	FALSE	TRUE	TRUE	Waterbird	Duck	FALSE	LEAST-CONCERN	64	133	https://www.gbif.org/species/2498015	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22680003	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175056	http://en.wikipedia.org/wiki/Ruddy_shelduck	http://www.marinespecies.org/aphia.php?p=taxdetails&id=416689
EURING:1730	GBIF:2498009	2498009	S	SPECIES	Tadorna tadorna	Tadorna tadorna	Common Shelduck	Common Shelduck	(Linnaeus, 1758)	Aves	FALSE	FALSE	TRUE	Waterbird	Duck	FALSE	LEAST-CONCERN, NEAR-THREATENED, VULNERABLE	58-65	110-133	https://www.gbif.org/species/2498009	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22680024	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175055	http://en.wikipedia.org/wiki/Common_shelduck	http://www.marinespecies.org/aphia.php?p=taxdetails&id=232042
EURING:1790	GBIF:2498111	2498111	S	SPECIES	Anas penelope	Anas penelope	Eurasian Wigeon	Eurasian Wigeon	Linnaeus, 1758	Aves	FALSE	TRUE	TRUE	Waterbird	Duck	FALSE	NOT-EVALUATED	45-51	75-86	https://www.gbif.org/species/2498111	NA	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175092	NA	NA
EURING:1800	GBIF:2498154	2498154	S	SPECIES	Anas americana	Anas americana	American Wigeon	American Wigeon	Gmelin, 1789	Aves	FALSE	TRUE	TRUE	Waterbird	Duck	FALSE	LEAST-CONCERN	45-58	86.4	https://www.gbif.org/species/2498154	NA	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175094	NA	http://www.marinespecies.org/aphia.php?p=taxdetails&id=158940
EURING:25800	GBIF:2498110	2498110	S	SPECIES	Anas sibilatrix	Anas sibilatrix	Chiloe Wigeon	Chiloe Wigeon	Poeppig, 1829	Aves	FALSE	TRUE	TRUE	Waterbird	Duck	FALSE				https://www.gbif.org/species/2498110	NA	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175111	NA	http://www.marinespecies.org/aphia.php?p=taxdetails&id=225763
EURING:1810	GBIF:2498096	2498096	S	SPECIES	Anas falcata	Anas falcata	Falcated Teal	Falcated Duck	Georgi, 1775	Aves	FALSE	TRUE	TRUE	Waterbird	Duck	FALSE		46-53	79-91	https://www.gbif.org/species/2498096	NA	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175080	NA	http://www.marinespecies.org/aphia.php?p=taxdetails&id=558753
EURING:1842	GBIF:6178406	6178406	S	SUBSPECIES	Anas crecca carolinensis	Anas crecca carolinensis	Green-Winged Teal	green-winged teal	Gmelin, 1789	Aves	FALSE	FALSE	TRUE	Waterbird	Duck	FALSE		36	61	https://www.gbif.org/species/6178406	NA	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175084	NA	NA
EURING:1820	GBIF:2498151	2498151	S	SPECIES	Anas strepera	Anas strepera	Gadwall	Gadwall	Linnaeus, 1758	Aves	FALSE	TRUE	TRUE	Waterbird	Duck	FALSE	LEAST-CONCERN	46-56	84-95	https://www.gbif.org/species/2498151	NA	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175073	NA	http://www.marinespecies.org/aphia.php?p=taxdetails&id=159171
EURING:1830	GBIF:2498107	2498107	S	SPECIES	Anas formosa	Anas formosa	Baikal Teal	Baikal Teal	Georgi, 1775	Aves	FALSE	TRUE	TRUE	Waterbird	Duck	FALSE		39-43	180-220	https://www.gbif.org/species/2498107	NA	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175085	NA	http://www.marinespecies.org/aphia.php?p=taxdetails&id=416681
EURING:1840	GBIF:8214667	8214667	S	SPECIES	Anas crecca	Anas crecca	Eurasian Teal	Eurasian Teal	Linnaeus, 1758	Aves	TRUE	TRUE	TRUE	Waterbird	Duck	FALSE	LEAST-CONCERN, VULNERABLE, NEAR-THREATENED	34-38	58-64	https://www.gbif.org/species/8214667	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22680321	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175081	http://en.wikipedia.org/wiki/Eurasian_teal	http://www.marinespecies.org/aphia.php?p=taxdetails&id=158943
EURING:1860	GBIF:9761484	9761484	S	SPECIES	Anas platyrhynchos	Anas platyrhynchos	Mallard	Mallard	Linnaeus, 1758	Aves	TRUE	TRUE	TRUE	Waterbird	Duck	FALSE	LEAST-CONCERN	51-62	81-98	https://www.gbif.org/species/9761484	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22680186	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175063	http://en.wikipedia.org/wiki/Mallard	http://www.marinespecies.org/aphia.php?p=taxdetails&id=148791
EURING:1890	GBIF:2498112	2498112	S	SPECIES	Anas acuta	Anas acuta	Northern Pintail	Northern Pintail	Linnaeus, 1758	Aves	FALSE	TRUE	TRUE	Waterbird	Duck	FALSE	LEAST-CONCERN, VULNERABLE, NEAR-THREATENED, ENDANGERED, NOT-EVALUATED	51-76	236-282	https://www.gbif.org/species/2498112	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22680301	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175074	http://en.wikipedia.org/wiki/Northern_pintail	http://www.marinespecies.org/aphia.php?p=taxdetails&id=158939
EURING:1910	GBIF:2498083	2498083	S	SPECIES	Anas querquedula	Anas querquedula	Garganey	Garganey	Linnaeus, 1758	Aves	FALSE	FALSE	TRUE	Waterbird	Duck	FALSE	ENDANGERED	37-41	60-63	https://www.gbif.org/species/2498083	NA	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175093	NA	NA
EURING:1920	GBIF:2498073	2498073	S	SPECIES	Anas discors	Anas discors	Blue-winged Teal	Blue-winged Teal	Linnaeus, 1766	Aves	FALSE	TRUE	TRUE	Waterbird	Duck	FALSE	LEAST-CONCERN	36-41	56-62	https://www.gbif.org/species/2498073	NA	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175086	NA	NA
EURING:1940	GBIF:2498089	2498089	S	SPECIES	Anas clypeata	Anas clypeata	Northern Shoveler	Northern Shoveler	Linnaeus, 1758	Aves	FALSE	FALSE	TRUE	Waterbird	Duck	FALSE	LEAST-CONCERN, NEAR-THREATENED	44-52	70-84	https://www.gbif.org/species/2498089	NA	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175096	NA	NA
EURING:1949	GBIF:2498056	2498056	G	GENUS	Anas	Anas	unidentified swimming duck	Dabbling Ducks	Linnaeus, 1758	Aves	TRUE	TRUE	TRUE	Waterbird	Duck	TRUE	NOT-EVALUATED			https://www.gbif.org/species/2498056	NA	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175062	http://en.wikipedia.org/wiki/Anas	http://www.marinespecies.org/aphia.php?p=taxdetails&id=148788
EURING:1960	GBIF:2498180	2498180	S	SPECIES	Netta rufina	Netta rufina	Red-crested Pochard	Red-crested Pochard	(Pallas, 1773)	Aves	FALSE	TRUE	TRUE	Waterbird	Duck	FALSE	LEAST-CONCERN, CRITICALLY-ENDANGERED, NOT-EVALUATED	53-57	85-90	https://www.gbif.org/species/2498180	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22680348	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175234	http://en.wikipedia.org/wiki/Red-crested_pochard	http://www.marinespecies.org/aphia.php?p=taxdetails&id=416688
EURING:1980	GBIF:2498255	2498255	S	SPECIES	Aythya ferina	Aythya ferina	Common Pochard	Common Pochard	(Linnaeus, 1758)	Aves	FALSE	TRUE	TRUE	Waterbird	Duck	FALSE	VULNERABLE, ENDANGERED, NEAR-THREATENED, LEAST-CONCERN	46	77	https://www.gbif.org/species/2498255	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22680358	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175126	http://en.wikipedia.org/wiki/Common_pochard	http://www.marinespecies.org/aphia.php?p=taxdetails&id=232037
EURING:2030	GBIF:2498261	2498261	S	SPECIES	Aythya fuligula	Aythya fuligula	Tufted Duck	Tufted Duck	(Linnaeus, 1758)	Aves	FALSE	FALSE	TRUE	Waterbird	Duck	FALSE	LEAST-CONCERN, NEAR-THREATENED	40-47	67-73	https://www.gbif.org/species/2498261	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22680391	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175135	http://en.wikipedia.org/wiki/Tufted_duck	http://www.marinespecies.org/aphia.php?p=taxdetails&id=159164
EURING:2040	GBIF:2498265	2498265	S	SPECIES	Aythya marila	Aythya marila	Greater Scaup	Greater Scaup	(Linnaeus, 1761)	Aves	TRUE	FALSE	TRUE	Waterbird	Duck	FALSE	LEAST-CONCERN, ENDANGERED, VULNERABLE	42-51	67-78	https://www.gbif.org/species/2498265	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22680398	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=175130	http://en.wikipedia.org/wiki/Greater_scaup	http://www.marinespecies.org/aphia.php?p=taxdetails&id=159172
