"KEY"	"KEY_ALT"	"SYSTEM"	"LEVEL"	"LAT_NAME"	"EN_NAME"	"DESC_LINK"	"BDY_LEN"	"BDY_SPAN"	"SRC_LINK"	"BIRD"	"MMAMMAL"	"REPTILE"	"LMAMMAL"	"FISH"	"GROUP1"	"GROUP2"	"GROUP3"	"AUTHOR"	"LOC_LINK"	"REST_LINK"	"MIG_LINK"	"IMG_SCHEMA"	"IMG_FOTO"	"IMG_AERIAL"	"MES_AERIAL"	"STS_LAW"
"EURING:18770"		"EURING"	"S"	"Emberiza schoeniclus"	"Reed Bunting"	"${WEB.AVIBASE}/C0B97874 "	"15-16.5"	"21-28"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/reed-bunting/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Bunting"	"known"									
"EURING:18820"		"EURING"	"S"	"Miliaria calandra"	"Corn Bunting"	"${WEB.AVIBASE}/9A87EBB0 "	"18"	"26-32"	"https://www.rspb.org.uk/birds-and-wildlife/wildlife-guides/bird-a-z/corn-bunting/"	"t"	"f"	"f"	"f"		"Terrestrial "	"Bunting"	"known"									
"EURING:18819"	"GBIF:2491468"	"EURING"	"G"	"Emberiza"	"unidentified bunting"					"t"	"f"	"f"	"f"		"Terrestrial "	"Bunting"	"unknown"									
"GRM:19999"	"GBIF:729"	"Custom"	"O"	"Passeriformes"	"unidentified passerine"					"t"	"f"	"f"	"f"		"Terrestrial "	"Passerine"	"unknown"									
"EURING:20800"		"EURING"	"S"	"Cygnus atratus"	"Black Swan"	"${WEB.AVIBASE}/46B54DB1 "	"1.1-1.4"	"160-200"	"https://animaldiversity.org/accounts/Cygnus_atratus/"	"t"	"f"	"f"	"f"		"Waterbird"	"Swan"	"known"									
"EURING:61000"		"EURING"	"UI"	"Cetacea/ Delphinoidea indet."	"unidentified Whale or Dolhine"																					
"EURING:61010"	"TSN:2688"	"EURING"	"UI"	"Cetacea indet."	"unidentified whale sp."					"f"	"t"	"f"	"f"		"Cetacean"	"Whale"	"unknown"									
"EURING:61020"		"EURING"	"UI"	"Cetacea magna indet."	"unidentified large Whale"					"f"	"t"	"f"	"f"		"Cetacean"	"Dolphin"	"unknown"									
"EURING:61030"		"EURING"	"UI"	"Cetacea magna indet. non definitur pinna dorsalis"	"unidentified large Whale - indistinct dorsal fin"																					
"EURING:61040"		"EURING"	"UI"	"Cetacea magna indet. Definitur pinna dorsalis"	"unidentified large Whale - distinct dorsal fin"																					
"EURING:61050"		"EURING"	"UI"	"Cetacea mediocri medium indet"	"unidentified medium Whale"																					
"EURING:61060"		"EURING"	"SG"	"Balaena borealis/ acutorostrata/ Hyperoodon"	"unidentified Sei/Minke/Bottlenose Whale"																					
"EURING:61070"		"EURING"	"UI"	"Cetacea parva indet"	"unidentified small Whale"																					
"EURING:62020"		"EURING"	"UI"	"Cetacea magna sine pinna dorsalis"	"large Whale – without dorsal fin"																					
"EURING:63010"		"EURING"	"UI"	"Cetacea mediocri medium con magna pinna dorsalis"	"unidentified medium whale - large fin"																					
"EURING:63030"		"EURING"	"SG"	"Globicephala/ Pseudorca indet."	"unidentified Killerwhale"																					
"EURING:63120"		"EURING"	"UI"	"Delphinidae scutulata indet."	"unidentified patterned dolphin"																					
"EURING:63130"		"EURING"	"UI"	"Delphinidae non scutulata indet."	"unidentified unpatterned dolphin"																					
"EURING:62260"	"APHIA:137087"	"WoRMS"	"S"	"Balaenoptera acutorostrata"	"Minke Whale"	"${WEB.APHIA}id=137087 "	"10.67m"		"https://www.fisheries.noaa.gov/species/minke-whale"	"f"	"t"	"f"	"f"		"Cetacean"	"Whale"	"known"	"(Lacépède, 1804)"								
"EURING:62040"	"APHIA:159023 "	"WoRMS"	"S"	"Eubalaena glacialis"	"Northern Right Whale "	"${WEB.APHIA}id=159023 "	"15.85m"		"https://www.fisheries.noaa.gov/species/north-atlantic-right-whale"	"f"	"t"	"f"	"f"		"Cetacean"	"Whale"	"known"	"(Müller, 1776)"								
"EURING:62220"	"APHIA:137090"	"WoRMS"	"S"	"Balaenoptera musculus"	"Blue Whale"	"${WEB.APHIA}id=137090 "	"3.05m"		"https://www.fisheries.noaa.gov/species/blue-whale"	"f"	"t"	"f"	"f"		"Cetacean"	"Whale"	"known"	"(Linnaeus, 1758)"								
"EURING:62230"	"APHIA:137091"	"WoRMS"	"S"	"Balaenoptera physalus"	"Fin Whale"	"${WEB.APHIA}id=137091 "	"22.86 - 25.91m"		"https://www.fisheries.noaa.gov/species/fin-whale"	"f"	"t"	"f"	"f"		"Cetacean"	"Whale"	"known"	"(Linnaeus, 1758)"								
"EURING:62240"	"APHIA:137088"	"WoRMS"	"S"	"Balaenoptera borealis"	"Sei Whale "	"${WEB.APHIA}id=137088 "	"12.19 - 18.29m"		"https://www.fisheries.noaa.gov/species/sei-whale"	"f"	"t"	"f"	"f"		"Cetacean"	"Whale"	"known"	"(Lesson, 1828)"								
"EURING:62210"	"APHIA:137013"	"EURING"	"G"	"Balaenoptera"	"Fin whale/ Sei whale"					"f"	"t"	"f"	"f"		"Cetacean"	"Whale"	"known"									
"EURING:63040"	"APHIA:137104"	"WoRMS"	"S"	"Pseudorca crassidens"	"False Killer Whale"	"${WEB.APHIA}id=137104 "	"4.88 - 6m"		"https://www.fisheries.noaa.gov/species/false-killer-whale"	"f"	"t"	"f"	"f"		"Cetacean"	"Whale"	"known"	"(Owen, 1846)"								
"EURING:63070"	"APHIA:137097"	"WoRMS"	"S"	"Globicephala melas"	"Long-finned Pilot Whale"	"${WEB.APHIA}id=137097 "	"5.79 - 7.62m"		"https://www.fisheries.noaa.gov/species/long-finned-pilot-whale"	"f"	"t"	"f"	"f"		"Cetacean"	"Whale"	"known"	"(Traill, 1809)"								
"EURING:62270"	"APHIA:137092"	"WoRMS"	"S"	"Megaptera novaeangliae"	"Humpback Whale"	"${WEB.APHIA}id=137092 "	"18.29m"		"https://www.fisheries.noaa.gov/species/humpback-whale"	"f"	"t"	"f"	"f"		"Cetacean"	"Whale"	"known"	"(Borowski, 1781)"								
"EURING:63020"	"APHIA:137102"	"WoRMS"	"S"	"Orcinus orca"	"Killer Whale "	"${WEB.APHIA}id=137102 "	"9.75m"		"https://www.fisheries.noaa.gov/species/killer-whale"	"f"	"t"	"f"	"f"		"Cetacean"	"Whale"	"known"	"(Linnaeus, 1758)"								
"EURING:62770"	"APHIA:137034"	"EURING"	"G"	"Mesoplodon"	"Unidentified Mesoplodont Beaked Whale"					"f"	"t"	"f"	"f"		"Cetacean"	"Whale"	"known"									
"EURING:62750"	"APHIA:343899"	"WoRMS"	"S"	"Hyperoodon ampullatus"	"Northern Bottlenose Whale"	"${WEB.APHIA}id=343899 "	"F: 8.6m   M: 11.19m"		"https://www.fisheries.noaa.gov/species/northern-bottlenose-whale"	"f"	"t"	"f"	"f"		"Cetacean"	"Whale"	"known"	"(Forster, 1770)"								
"EURING:62520"	"APHIA:137119"	"WoRMS"	"S"	"Physeter macrocephalus"	"Sperm Whale"	"${WEB.APHIA}id=137119 "	"F: 12.2m  M: 15.85m"		"https://www.fisheries.noaa.gov/species/sperm-whale"	"f"	"t"	"f"	"f"		"Cetacean"	"Whale"	"known"	"(Linnaeus, 1758)"								
"EURING:62530"	"APHIA:137113"	"WoRMS"	"S"	"Kogia breviceps"	"Pygmy Sperm Whale"	"${WEB.APHIA}id=137113 "	"3.5m"		"https://www.fisheries.noaa.gov/species/pygmy-sperm-whale"	"f"	"t"	"f"	"f"		"Cetacean"	"Whale"	"known"	"(de Blainville, 1838)"								
"EURING:62880"	"APHIA:137121"	"WoRMS"	"S"	"Mesoplodon bidens"	"Sowerby's Beaked Whale"	"${WEB.APHIA}id=137121 "	"4.42 - 6.4m"		"https://www.fisheries.noaa.gov/species/sowerbys-beaked-whale"	"f"	"t"	"f"	"f"		"Cetacean"	"Whale"	"known"	"(Sowerby, 1804)"								
"EURING:62810"	"APHIA:137123"	"WoRMS"	"S"	"Mesoplodon europaeus"	"Gervais's Beaked Whale"	"${WEB.APHIA}id=137123 "	"4.57 - 5.18m"		"https://www.fisheries.noaa.gov/species/gervais-beaked-whale"	"f"	"t"	"f"	"f"		"Cetacean"	"Whale"	"known"	"(Gervais, 1855)"								
"EURING:62800"	"APHIA:137126"	"WoRMS"	"S"	"Mesoplodon mirus"	"True's Beaked Whale"	"${WEB.APHIA}id=137126 "	"4.72 - 5.33m"		"https://www.fisheries.noaa.gov/species/trues-beaked-whale"	"f"	"t"	"f"	"f"		"Cetacean"	"Whale"	"known"	"(True, 1913)"								
"GBIF:2440368"	"APHIA:136986"	"WoRMS"	"G"	"Ziphius"	"Unidentified Beaked Whale"					"f"	"t"	"f"	"f"		"Cetacean"	"Whale"	"known"									
"EURING:62740"	"APHIA:137127"	"WoRMS"	"S"	"Ziphius cavirostris"	"Cuvier's Beaked Whale"	"${WEB.APHIA}id=137127 "	"4.57 - 7.01m"		"https://www.fisheries.noaa.gov/species/cuviers-beaked-whale"	"f"	"t"	"f"	"f"		"Cetacean"	"Whale"	"known"	"(Cuvier, 1823)"								
"EURING:62620"	"APHIA:137115"	"WoRMS"	"S"	"Delphinapterus leucas"	"White Whale (Beluga)"	"${WEB.APHIA}id=137115 "	"4.88m"		"https://www.fisheries.noaa.gov/species/beluga-whale"	"f"	"t"	"f"	"f"		"Cetacean"	"Whale"	"known"	"(Pallas, 1776)"								
"EURING:63110"	"APHIA:136980"	"WoRMS"	"F"	"Delphinidae"	"unidentified Dolphin"					"f"	"t"	"f"	"f"		"Cetacean"	"Dolphin"	"unknown"									
"EURING:63190"	"APHIA:137111"	"WoRMS"	"S"	"Tursiops truncatus"	"Bottlenose Dolphin"	"${WEB.APHIA}id=137111 "	"1.83 - 3.96m"		"https://www.fisheries.noaa.gov/species/common-bottlenose-dolphin"	"f"	"t"	"f"	"f"		"Cetacean"	"Dolphin"	"known"	"(Montagu, 1821)"								
"EURING:63250"	"APHIA:137094"	"WoRMS"	"S"	"Delphinus delphis"	"Short-beaked Common Dolphin"	"${WEB.APHIA}id=137094 "	"1.83m"		"https://www.fisheries.noaa.gov/species/short-beaked-common-dolphin#overview"	"f"	"t"	"f"	"f"		"Cetacean"	"Dolphin"	"known"	"(Linnaeus, 1758)"								
"EURING:63260"	"APHIA:137020"	"WoRMS"	"G"	"Lagenorhynchus"	"White-beaked/White-sided Dolphin"					"f"	"t"	"f"	"f"		"Cetacean"	"Dolphin"	"known"									
"EURING:63270"	"APHIA:137101"	"WoRMS"	"S"	"Lagenorhynchus albirostris"	"White-beaked Dolphin"	"${WEB.APHIA}id=137101 "	"2.38 - 3.12m"		"https://www.fisheries.noaa.gov/species/white-beaked-dolphin#overview"	"f"	"t"	"f"	"f"		"Cetacean"	"Dolphin"	"known"	"(Gray, 1846)"								
"EURING:63280"	"APHIA:137100"	"WoRMS"	"S"	"Lagenorhynchus acutus"	"Atlantic White-sided Dolphin"	"${WEB.APHIA}id=137100 "	"2.74m"		"https://www.fisheries.noaa.gov/species/atlantic-white-sided-dolphin"	"f"	"t"	"f"	"f"		"Cetacean"	"Dolphin"	"known"	"(Gray, 1828)"								
"EURING:63200"	"APHIA:137107"	"WoRMS"	"S"	"Stenella coeruleoalba"	"Striped Dolphin"	"${WEB.APHIA}id=137107 "	"F: 2.44m  M:2.74m"		"https://www.fisheries.noaa.gov/species/striped-dolphin"	"f"	"t"	"f"	"f"		"Cetacean"	"Dolphin"	"known"	"(Meyen, 1833)"								
"EURING:63250"	"APHIA:137094"	"WoRMS"	"S"	"Delphinus delphis"	"Common Dolphine"					"f"	"t"	"f"	"f"		"Cetacean"	"Dolphin"	"known"									
"EURING:63400"	"APHIA:137098"	"WoRMS"	"S"	"Grampus griseus"	"Risso´s Dolphin"	"${WEB.APHIA}id=137098 "	"2.6 - 3.96m"		"https://www.fisheries.noaa.gov/species/rissos-dolphin"	"f"	"t"	"f"	"f"		"Cetacean"	"Dolphin"	"known"	"(G. Cuvier, 1812)"								
"EURING:63510"	"APHIA:137117"	"WoRMS"	"S"	"Phocoena phocoena"	"Harbour Porpoise"	"${WEB.APHIA}id=137117 "	"1.52 - 1.68m"		"https://www.fisheries.noaa.gov/species/harbor-porpoise"	"f"	"t"	"f"	"f"		"Cetacean"	"Porpoise"	"known"	"(Linnaeus, 1758)"								
"EURING:64310"	"APHIA:148736"	"WoRMS"	"F"	"Phocidae"	"unidentified Pinniped (Grey/Harbour Seal)"					"f"	"t"	"f"	"f"		"Pinniped"	"Seal"	"unknown"									
"EURING:64320"	"APHIA:137080"	"WoRMS"	"S"	"Halichoerus grypus"	"Grey Seal"	"${WEB.APHIA}id=137080 "	"1.8 - 2.2m "		"https://animaldiversity.org/accounts/Halichoerus_grypus/"	"f"	"t"	"f"	"f"		"Pinniped"	"Seal"	"known"	"(Fabricius, 1791)"								
"EURING:64330"	"APHIA:137084"	"WoRMS"	"S"	"Phoca vitulina"	"Harbour Seal"	"${WEB.APHIA}id=137084 "	"1.5 - 1.73m"		"https://www.fisheries.noaa.gov/species/harbor-seal"	"f"	"t"	"f"	"f"		"Pinniped"	"Seal"	"known"	"Linnaeus, 1758"								
"EURING:64210"	"APHIA:137077"	"WoRMS"	"S"	"Odobenus rosmarus"	"Walrus"	"${WEB.APHIA}id=137077 "	"3m"		"https://animaldiversity.org/accounts/Odobenus_rosmarus/"	"f"	"t"	"f"	"f"		"Pinniped"	"Walrus"	"known"	"(Linnaeus, 1758)"								
"APHIA:368408"		"WoRMS"	"IC"	"Selachii"	"unidentified shark"					"f"	"f"	"f"	"f"		"Fish"	"Shark"	"unknown"									
"APHIA:10209"	"GBIF:885"	"ITIS"	"O"	"Lamniformes"	"Unidentified Mackerel Sharks"	" ${WEB.ITIS.ORG}=159851"																				
"APHIA:105837"	"GBIF:2420726"	"WoRMS"	"S"	"Cetorhinus maximus"	"Basking Shark"	"${WEB.APHIA}id=105837 "	"12m"		"https://www.marlin.ac.uk/species/detail/1438"	"f"	"f"	"f"	"f"		"Fish"	"Shark"	"known"	"(Gunnerus, 1765)"								
"APHIA:105801"	"GBIF:2417940"	"WoRMS"	"S"	"Prionace glauca"	"Blue Shark"	"${WEB.APHIA}id=105801 "	"3.83m"		"http://www.fao.org/fishery/species/2018/en"	"f"	"f"	"f"	"f"		"Fish"	"Shark"	"known"	"(Linnaeus, 1758)"								
"APHIA:127405"	"GBIF:5213725"	"WoRMS"	"S"	"Mola mola"	"Sunfish"	"${WEB.APHIA}id=127405 "	"33.27m"		"https://www.wildlifetrusts.org/wildlife-explorer/marine/fish-sharks-skates-and-rays/sunfish"	"f"	"f"	"f"	"f"		"Fish"	"Fish"	"known"	"(Linnaeus, 1758)"								
"APHIA:127029"	"GBIF:2373980"	"WoRMS"	"S"	"Thunnus thynnus"	"Atlantic bluefin tuna"	"${WEB.APHIA}id=127029 "	"3m"		"https://www.marlin.ac.uk/species/detail/55"	"f"	"f"	"f"	"f"		"Fish"	"Fish"	"known"	"(Linnaeus, 1758)"								
"APHIA:126065"	"GBIF:2373932"	"WoRMS"	"UI"	"Thunnus"	"unidentified tuna sp."	"${WEB.APHIA}id=126065"				"f"	"f"	"f"	"f"		"Fish"	"Fish"	"known"									
"APHIA:11676"		"WoRMS"	"UI"	"Pisces indet."	"unidentified Fish spp."					"f"	"f"	"f"	"f"		"Fish"	"Fish"	"unknown"									
"APHIA:2689"	"GBIF:793"	"WoRMS"	"O"	"Testudines"	"unidentified turtle sp."					"f"	"f"	"t"	"f"		"Reptile"	"Turtle"	"unknown"									
"APHIA:137209"	"GBIF:9789983"	"WoRMS"	"S"	"Dermochelys coriacea"	"Leatherback Turtle "	"${WEB.APHIA}id=137209 "	"150 - 180"		"https://www.fisheries.noaa.gov/species/leatherback-turtle"	"f"	"f"	"t"	"f"		"Reptile"	"Turtle"	"known"	"(Vandelli, 1761)"								
"APHIA:137205"	"GBIF:8894817"	"WoRMS"	"S"	"Caretta caretta"	"Loggerhead Turtle"	"${WEB.APHIA}id=137205 "	"85-100"		"https://animaldiversity.org/accounts/Caretta_caretta/"	"f"	"f"	"t"	"f"		"Reptile"	"Turtle"	"known"	"(Linnaeus, 1758)"								
"APHIA:137206"	"GBIF:2442225"	"WoRMS"	"S"	"Chelonia mydas"	"Green Turtle"	"${WEB.APHIA}id=137206 "	"140"		"https://www.marlin.ac.uk/species/detail/2166"	"f"	"f"	"t"	"f"		"Reptile"	"Turtle"	"known"	"(Linnaeus, 1758)"								
"APHIA:137207"	"GBIF:8841716"	"WoRMS"	"S"	"Eretmochelys imbricata"	"Hawksbill Turtle"	"${WEB.APHIA}id=137207 "	"67.5-114"		"https://animaldiversity.org/accounts/Eretmochelys_imbricata/"	"f"	"f"	"t"	"f"		"Reptile"	"Turtle"	"known"	"(Linnaeus, 1766)"								
"APHIA:1378193"	"GBIF:2441905"	"WoRMS"	"S"	"Chelydra serpentina"	"Snapping Turtle"		"20-45"		"https://animaldiversity.org/accounts/Chelydra_serpentina/"	"f"	"f"	"t"	"f"		"Reptile"	"Turtle"	"known"									
"EURING:50310"	"GBIF:5218507"	"EURING"	"S"	"Plecotus auritus"	"Brown Long-eared Bat"	" ${WEB.ITIS.ORG}=632133"	"4.5-5.3"	"24-28"	"https://irelandswildlife.com/brown-long-eared-bat-plecotus-auritus/"	"f"	"f"	"f"	"t"		"Mammal"	"Bat"	"known"									
"EURING:50340"	"GBIF:2432582"	"EURING"	"S"	"Barbastella barbastellus"	"Western Barbastella"	" ${WEB.ITIS.ORG}=631926"	"4-5.5"	"26-29"	"https://www.wildlifetrusts.org/wildlife-explorer/mammals/barbastelle-bat"	"f"	"f"	"f"	"t"		"Mammal"	"Bat"	"known"									
"EURING:50299"	"GBIF:2432218"	"EURING"	"G"	"Pipistrellus"	"unidentified Pipistrelle"	" ${WEB.ITIS.ORG}=180023"				"f"	"f"	"f"	"t"		"Mammal"	"Bat"	"known"									
"EURING:50260"	"GBIF:5707150"	"EURING"	"S"	"Pipistrellus pygmaeus"	"Soprano Pipistrelle"	" ${WEB.ITIS.ORG}=946162"																				
"EURING:50250"	"GBIF:5218465"	"EURING"	"S"	"Pipistrellus pipistrellus"	"Common Pipistrelle"	" ${WEB.ITIS.ORG}=632123"																				
"EURING:50270"	"GBIF:5218471"	"EURING"	"S"	"Pipistrellus nathusii"	"Nathusius Pipistrelle"	" ${WEB.ITIS.ORG}=632118"	"3.5-4.5"	"20-23"	"https://www.wildlifetrusts.org/wildlife-explorer/mammals/common-pipistrelle"	"f"	"f"	"f"	"t"		"Mammal"	"Bat"	"known"									
"EURING:50130"	"GBIF:2432389"	"EURING"	"S"	"Myotis nattereri"	"Natterers Bat"	" ${WEB.ITIS.ORG}=632037"	"4  5"	"24.5-30"	"https://www.wildlifetrusts.org/wildlife-explorer/mammals/natterers-bat"	"f"	"f"	"f"	"t"		"Mammal"	"Bat"	"known"									
"EURING:50140"	"GBIF:2432427"	"EURING"	"S"	"Myotis bechsteinii"	"Bechsteins Bat"	" ${WEB.ITIS.ORG}=946238"	"4.3-5.3"	"25-30"	"https://www.wildlifetrusts.org/wildlife-explorer/mammals/bechsteins-bat"	"f"	"f"	"f"	"t"		"Mammal"	"Bat"	"known"									
"EURING:50100"	"GBIF:7261875"	"EURING"	"S"	"Myotis brandti"	"Brandts Bat"	" ${WEB.ITIS.ORG}=946240"	"3.8-5"	"21-24"	"https://www.wildlifetrusts.org/wildlife-explorer/mammals/brandts-bat"	"f"	"f"	"f"	"t"		"Mammal"	"Bat"	"known"									
"EURING:50110"	"GBIF:9754263"	"EURING"	"S"	"Myotis mystacinus"	"Whiskered Bat"	" ${WEB.ITIS.ORG}=632036"	"3.5-4.8"	"21-24"	"https://www.wildlifetrusts.org/wildlife-explorer/mammals/whiskered-bat"	"f"	"f"	"f"	"t"		"Mammal"	"Bat"	"known"									
"EURING:50070"	"GBIF:2432439"	"EURING"	"S"	"Myotis daubentonii"	"Daubentons Bat"	" ${WEB.ITIS.ORG}=946243"	"4.5-5.5"	"24-27"	"https://www.wildlifetrusts.org/wildlife-explorer/mammals/daubentons-bat"	"f"	"f"	"f"	"t"		"Mammal"	"Bat"	"known"									
"EURING:50090"	"GBIF:2432452"	"EURING"	"S"	"Myotis dasycneme"	"Pond Bat"	" ${WEB.ITIS.ORG}=632011"	"5.7-6.7"	"20-30"		"f"	"f"	"f"	"t"		"Mammal"	"Bat"	"known"									
"GBIF:734"	"TSN:179985"	"EURING"	"O"	"Chiroptera"	"unidentified Bat"	" ${WEB.ITIS.ORG}=179985"				"f"	"f"	"f"	"t"		"Mammal"	"Bat"	"known"									
